Element_ID,Type,Location,Axial_Force,Shear_Y,Shear_Z,Torsion,Moment_Y,Moment_Z
112,Beam_X,Inicio,8.037997693148832,0.8802939524100394,2.882458544066466,1.7966652052745775e-19,-0.22070484587981687,1.5259527167800802
112,Beam_X,Centro,0.0,0.0,3.75,0.0,2.168853639833835,2.2007348810250984
112,Beam_X,Final,-8.037997693148832,-0.8802939524100394,4.617541455933534,-1.7966652052745775e-19,4.558412125547487,2.8755170452701164
113,Beam_X,Inicio,7.022592409615681,0.7071473366209986,5.929348470451644,5.292499794350014e-19,-5.836964181854116,5.084473242664477
113,Beam_X,Centro,0.0,0.0,2.25,0.0,-5.519022705677466,1.060721004931498
113,Beam_X,Final,-7.022592409615681,-0.7071473366209986,-1.429348470451644,-5.292499794350014e-19,-5.201081229500817,-2.963031232801481
114,Beam_X,Inicio,8.037997399637838,0.0456534073948589,2.8634439315515423,5.277165171992767e-20,-0.14198798344678698,4.2070431056131135
114,Beam_X,Centro,0.0,0.0,3.75,0.0,2.2163901711211444,0.11413351848714726
114,Beam_X,Final,-8.037997399637838,-0.0456534073948589,4.636556068448458,-5.277165171992767e-20,4.574768325689076,-3.978776068638819
115,Beam_X,Inicio,7.022590848664235,3.3408855027317714,5.908010717323302,6.599634123595606e-19,-5.819023472605689,14.315582581477152
115,Beam_X,Centro,0.0,0.0,2.25,0.0,-5.487016075984954,5.011328254097657
115,Beam_X,Final,-7.022590848664235,-3.3408855027317714,-1.4080107173233025,-6.599634123595606e-19,-5.15500867936422,-4.292926073281837
116,Beam_X,Inicio,8.037995905863047,-0.606654836589026,2.8708638724727176,-1.234770156603463e-19,-0.17575240141500714,7.520584778008059
116,Beam_X,Centro,0.0,0.0,3.75,0.0,2.197840318818206,-1.5166370914725649
116,Beam_X,Final,-8.037995905863047,0.606654836589026,4.629136127527282,1.234770156603463e-19,4.571433039051419,-10.553858960953189
117,Beam_X,Inicio,7.022588522152693,6.12443539849841,5.0991838572848405,1.3719101136502952e-19,-4.794133068901221,18.184132503765085
117,Beam_X,Centro,0.0,0.0,2.25,0.0,-4.273775785927261,9.186653097747616
117,Beam_X,Final,-7.022588522152693,-6.12443539849841,-0.5991838572848405,-1.3719101136502952e-19,-3.7534185029533003,0.18917369173014542
118,Beam_X,Inicio,8.037993773663464,-1.2438471245611469,2.9609398717413495,-1.0569302827112968e-19,-0.5683194493923756,5.2352335602929045
118,Beam_X,Centro,0.0,0.0,3.75,0.0,1.9726503206466264,-3.1096178114028667
118,Beam_X,Final,-8.037993773663464,1.2438471245611469,4.539060128258651,1.0569302827112968e-19,4.513620090685628,-11.454469183098638
119,Beam_X,Inicio,7.022587522659125,3.8045182676054545,3.4947507271983453,6.753681223318052e-20,-2.7216919850271077,11.796889251044853
119,Beam_X,Centro,0.0,0.0,2.25,0.0,-1.867126090797518,5.706777401408182
119,Beam_X,Final,-7.022587522659125,-3.8045182676054545,1.0052492728016547,-6.753681223318052e-20,-1.0125601965679283,-0.3833344482284877
